individual,language_indiv,filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,TGT_first,speaker_tgt_oth,speaker_x,correct_answer,binarized_answer,nb_stimuli,TGT_first_code,language_indiv_code,language_stimuli,language_stimuli_code
29,french,BR_TRIP36051_1,ɛ,e,t,ʃ,BR366,BR370,BR443,BR-participant4,BR-participant3,True,-1,-1,175,1,1,BR,2
29,french,FR_TRIP30529_0,ø,œ,f,f,FR2971,FR3032,FR2642,FR-participant7,FR-participant1,False,1,1,176,0,1,FR,0
29,french,TU_TRIP6099_0,i,u,f,z,TU1,TU59,TU151,TU-participant2,TU-participant3,False,1,1,177,0,1,TU,5
29,french,BR_TRIP14438_0,ɐ̃,ĩ,z,b,BR617,BR504,BR763,BR-participant3,BR-participant1,False,2,1,178,0,1,BR,2
29,french,BR_TRIP24180_1,ɐ̃,ẽ,t,t,BR915,BR872,BR785,BR-participant5,BR-participant1,True,3,1,179,1,1,BR,2
30,french,BR_TRIP15431_1,õ,ɔ,d,g,BR588,BR456,BR852,BR-participant3,BR-participant1,True,3,1,0,1,1,BR,2
30,french,FR_TRIP66168_0,ɛ̃,e,z,f,FR1483,FR1626,FR717,FR-participant4,FR-participant2,False,-3,-1,1,0,1,FR,0
30,french,EN_TRIP4023_1,æ,ʌ,t,s,EN124,EN250,EN1428,EN-participant6,EN-participant3,True,1,1,2,1,1,EN,1
30,french,ES_TRIP21197_0,i:,y:,m,v,ES113,ES114,ES353,ES-participant4,ES-participant5,False,-1,-1,3,0,1,ES,6
30,french,GR_TRIP2181_1,ɪ,ʏ,ɡ,s,GR188,GR209,GR750,GR-participant2,GR-participant5,True,3,1,4,1,1,GR,3
30,french,TU_TRIP2173_0,u,ɯ,ʃ,t,TU70,TU130,TU35,TU-participant4,TU-participant2,False,2,1,5,0,1,TU,5
30,french,BR_TRIP41881_1,ĩ,ẽ,z,b,BR304,BR256,BR60,BR-participant4,BR-participant2,True,1,1,6,1,1,BR,2
30,french,GL_TRIP2190_0,aː,a,f,f,GLO154,GLO43,GLO5,S01F,S03M,False,-2,-1,7,0,1,GL,4
30,french,ES_TRIP22154_1,ø:,ɤ:,s,t,ES84,ES118,ES60,ES-participant4,ES-participant2,True,1,1,8,1,1,ES,6
30,french,BR_TRIP14923_0,ũ,ĩ,z,b,BR574,BR504,BR338,BR-participant3,BR-participant4,False,3,1,9,0,1,BR,2
30,french,GR_TRIP26720_1,yː,øː,ks,d,GR444,GR456,GR767,GR-participant3,GR-participant5,True,3,1,10,1,1,GR,3
30,french,EN_TRIP12389_0,ɪ,æ,z,f,EN2530,EN2310,EN1240,EN-participant5,EN-participant3,False,3,1,11,0,1,EN,1
30,french,FR_TRIP38597_1,u,ɔ,f,f,FR4306,FR4475,FR2321,FR-participant8,FR-participant1,True,3,1,12,1,1,FR,0
30,french,TU_TRIP9981_0,ɯ,œ,d,ʃ,TU244,TU215,TU132,TU-participant1,TU-participant3,False,2,1,13,0,1,TU,5
30,french,BR_TRIP20742_1,ɐ̃,ẽ,l,s,BR475,BR546,BR233,BR-participant3,BR-participant4,True,1,1,14,1,1,BR,2
30,french,FR_TRIP49482_0,ɔ̃,ɑ̃,z,b,FR80,FR453,FR4247,FR-participant6,FR-participant8,False,2,1,15,0,1,FR,0
30,french,ES_TRIP9599_1,ø:,æ:,s,t,ES297,ES301,ES189,ES-participant5,ES-participant3,True,-3,-1,16,1,1,ES,6
30,french,GR_TRIP36819_0,iː,ʏ,f,s,GR630,GR566,GR2,GR-participant1,GR-participant6,False,3,1,17,0,1,GR,3
30,french,BR_TRIP20082_1,i,ɛ,f,s,BR452,BR487,BR291,BR-participant3,BR-participant4,True,3,1,18,1,1,BR,2
30,french,ES_TRIP4175_0,æ:,ɤ:,m,v,ES46,ES43,ES283,ES-participant2,ES-participant1,False,3,1,19,0,1,ES,6
30,french,BR_TRIP59112_1,i,ĩ,s,p,BR821,BR647,BR982,BR-participant1,BR-participant5,True,3,1,20,1,1,BR,2
30,french,GR_TRIP63897_0,yː,aː,b,s,GR279,GR318,GR526,GR-participant4,GR-participant1,False,3,1,21,0,1,GR,3
30,french,GL_TRIP499_1,ɛ,e,g,g,GLO18,GLO68,GLO158,S03M,S07F,True,3,1,22,1,1,GL,4
30,french,EN_TRIP36336_0,ʊ,u,z,f,EN1342,EN1462,EN2077,EN-participant3,EN-participant7,False,2,1,23,0,1,EN,1
30,french,FR_TRIP12581_0,ɔ,ø,f,f,FR2004,FR1847,FR3609,FR-participant3,FR-participant5,False,3,1,24,0,1,FR,0
30,french,TU_TRIP4756_1,y,i,t,s,TU155,TU152,TU236,TU-participant3,TU-participant1,True,3,1,25,1,1,TU,5
30,french,EN_TRIP2860_1,ʊ,ɪ,z,b,EN203,EN295,EN1020,EN-participant6,EN-participant4,True,3,1,26,1,1,EN,1
30,french,BR_TRIP49806_0,ũ,u,k,b,BR670,BR782,BR892,BR-participant1,BR-participant5,False,3,1,27,0,1,BR,2
30,french,ES_TRIP10681_1,y:,ɤ:,s,t,ES312,ES298,ES228,ES-participant5,ES-participant1,True,2,1,28,1,1,ES,6
30,french,GR_TRIP65786_0,ʏ,øː,n,t,GR324,GR341,GR508,GR-participant4,GR-participant3,False,3,1,29,0,1,GR,3
30,french,FR_TRIP8274_1,ɔ,o,z,f,FR1021,FR803,FR1306,FR-participant2,FR-participant4,True,-2,-1,30,1,1,FR,0
30,french,BR_TRIP6064_0,õ,ɐ̃,k,s,BR164,BR2,BR421,BR-participant2,BR-participant4,False,3,1,31,0,1,BR,2
30,french,GR_TRIP49175_1,ʊ,uː,f,t,GR92,GR15,GR616,GR-participant6,GR-participant1,True,3,1,32,1,1,GR,3
30,french,TU_TRIP8554_0,œ,y,p,t,TU30,TU7,TU146,TU-participant2,TU-participant3,False,1,1,33,0,1,TU,5
30,french,EN_TRIP19099_1,ɑ,æ,f,s,EN2909,EN2830,EN1806,EN-participant8,EN-participant1,True,2,1,34,1,1,EN,1
30,french,BR_TRIP43304_0,ɛ,e,d,s,BR364,BR283,BR861,BR-participant4,BR-participant5,False,3,1,35,0,1,BR,2
30,french,FR_TRIP18754_0,ɛ,e,z,b,FR1812,FR1914,FR3779,FR-participant3,FR-participant5,False,3,1,36,0,1,FR,0
30,french,ES_TRIP8751_1,æ:,i:,l,s,ES22,ES32,ES199,ES-participant2,ES-participant3,True,3,1,37,1,1,ES,6
30,french,GL_TRIP1481_1,ɛ,i,p,p,GLO110,GLO25,GLO52,S04F,S05M,True,3,1,38,1,1,GL,4
30,french,GR_TRIP70267_0,ʊ,ʏ,f,t,GR709,GR694,GR424,GR-participant5,GR-participant3,False,3,1,39,0,1,GR,3
30,french,EN_TRIP8696_1,i,ɪ,f,s,EN2128,EN1991,EN826,EN-participant7,EN-participant4,True,3,1,40,1,1,EN,1
30,french,BR_TRIP23148_0,a,ɐ̃,t,t,BR925,BR915,BR314,BR-participant5,BR-participant4,False,3,1,41,0,1,BR,2
30,french,BR_TRIP65385_1,õ,ẽ,l,s,BR700,BR839,BR888,BR-participant1,BR-participant5,True,3,1,42,1,1,BR,2
30,french,GR_TRIP53345_0,ʏ,yː,ts,k,GR101,GR70,GR246,GR-participant6,GR-participant2,False,2,1,43,0,1,GR,3
30,french,FR_TRIP27494_1,ɛ,ɛ̃,z,f,FR2884,FR3098,FR2844,FR-participant7,FR-participant1,True,2,1,44,1,1,FR,0
30,french,TU_TRIP11574_0,y,u,t,s,TU236,TU203,TU80,TU-participant1,TU-participant4,False,2,1,45,0,1,TU,5
30,french,FR_TRIP57090_1,œ,o,f,f,FR1615,FR1657,FR2074,FR-participant4,FR-participant3,True,3,1,46,1,1,FR,0
30,french,BR_TRIP60567_0,ɐ̃,ũ,s,t,BR788,BR662,BR476,BR-participant1,BR-participant3,False,3,1,47,0,1,BR,2
30,french,GR_TRIP64054_1,yː,iː,b,s,GR279,GR290,GR179,GR-participant4,GR-participant2,True,3,1,48,1,1,GR,3
30,french,ES_TRIP3238_0,ɤ:,a:,m,v,ES55,ES59,ES256,ES-participant2,ES-participant1,False,3,1,49,0,1,ES,6
30,french,EN_TRIP2808_1,ɛ,eɪ,z,b,EN141,EN102,EN1109,EN-participant6,EN-participant4,True,2,1,50,1,1,EN,1
30,french,BR_TRIP30154_0,ĩ,e,s,k,BR881,BR1016,BR309,BR-participant5,BR-participant4,False,3,1,51,0,1,BR,2
30,french,ES_TRIP30249_1,i:,ɤ:,l,s,ES161,ES172,ES293,ES-participant3,ES-participant5,True,3,1,52,1,1,ES,6
30,french,GL_TRIP1374_0,ɔ,o,g,g,GLO126,GLO114,GLO75,S04F,S03M,False,3,1,53,0,1,GL,4
30,french,FR_TRIP84514_1,ø,œ,z,f,FR3968,FR3954,FR1834,FR-participant5,FR-participant2,True,2,1,54,1,1,FR,0
30,french,TU_TRIP9075_0,ɯ,i,ʃ,t,TU242,TU221,TU161,TU-participant1,TU-participant3,False,1,1,55,0,1,TU,5
30,french,BR_TRIP20631_1,o,u,s,b,BR465,BR610,BR720,BR-participant3,BR-participant1,True,3,1,56,1,1,BR,2
30,french,BR_TRIP36172_0,ɔ,o,z,f,BR214,BR394,BR997,BR-participant4,BR-participant5,False,1,1,57,0,1,BR,2
30,french,EN_TRIP28712_1,u,ɑ,f,s,EN837,EN856,EN237,EN-participant4,EN-participant6,True,3,1,58,1,1,EN,1
30,french,BR_TRIP8679_0,ũ,õ,s,t,BR173,BR23,BR280,BR-participant2,BR-participant4,False,1,1,59,0,1,BR,2
30,french,ES_TRIP11687_0,a:,æ:,s,t,ES290,ES313,ES194,ES-participant5,ES-participant3,False,3,1,60,0,1,ES,6
30,french,BR_TRIP16561_1,ẽ,ũ,m,d,BR553,BR520,BR303,BR-participant3,BR-participant4,True,2,1,61,1,1,BR,2
30,french,EN_TRIP6390_1,ɑ,ʌ,b,f,EN1922,EN2178,EN1637,EN-participant7,EN-participant1,True,3,1,62,1,1,EN,1
30,french,FR_TRIP12520_0,e,i,f,f,FR1930,FR2254,FR3553,FR-participant3,FR-participant5,False,-3,-1,63,0,1,FR,0
30,french,EN_TRIP22267_1,ʊ,ʌ,z,b,EN648,EN456,EN203,EN-participant2,EN-participant6,True,1,1,64,1,1,EN,1
30,french,ES_TRIP8519_0,y:,æ:,l,s,ES69,ES70,ES198,ES-participant2,ES-participant3,False,3,1,65,0,1,ES,6
30,french,TU_TRIP775_1,y,ɯ,f,z,TU110,TU84,TU16,TU-participant4,TU-participant2,True,3,1,66,1,1,TU,5
30,french,GL_TRIP711_0,i,e,p,p,GLO12,GLO3,GLO165,S05M,S07F,False,-1,-1,67,0,1,GL,4
30,french,FR_TRIP35302_1,y,i,z,b,FR4329,FR4402,FR1270,FR-participant8,FR-participant4,True,1,1,68,1,1,FR,0
30,french,GR_TRIP37240_0,ʏ,øː,l,t,GR623,GR519,GR695,GR-participant1,GR-participant5,False,3,1,69,0,1,GR,3
30,french,ES_TRIP31410_1,ø:,y:,s,t,ES261,ES216,ES12,ES-participant1,ES-participant2,True,3,1,70,1,1,ES,6
30,french,GR_TRIP19838_0,yː,iː,f,t,GR492,GR461,GR66,GR-participant3,GR-participant6,False,3,1,71,0,1,GR,3
30,french,BR_TRIP31903_0,ĩ,õ,l,s,BR1026,BR952,BR775,BR-participant5,BR-participant1,False,3,1,72,0,1,BR,2
30,french,BR_TRIP58555_1,e,i,f,s,BR818,BR759,BR1018,BR-participant1,BR-participant5,True,-3,-1,73,1,1,BR,2
30,french,FR_TRIP38289_0,ɛ̃,ɑ̃,f,f,FR4094,FR4487,FR126,FR-participant8,FR-participant6,False,2,1,74,0,1,FR,0
30,french,BR_TRIP63498_1,o,ɔ,k,s,BR829,BR826,BR203,BR-participant1,BR-participant2,True,3,1,75,1,1,BR,2
30,french,FR_TRIP50739_0,œ,ɔ,z,f,FR181,FR40,FR4232,FR-participant6,FR-participant8,False,2,1,76,0,1,FR,0
30,french,ES_TRIP10276_1,i:,ɤ:,s,t,ES311,ES298,ES227,ES-participant5,ES-participant1,True,3,1,77,1,1,ES,6
30,french,TU_TRIP2254_1,i,u,ʃ,t,TU122,TU70,TU234,TU-participant4,TU-participant1,True,3,1,78,1,1,TU,5
30,french,GR_TRIP12482_0,uː,yː,ts,k,GR248,GR138,GR753,GR-participant2,GR-participant5,False,3,1,79,0,1,GR,3
30,french,FR_TRIP82271_1,ɛ,ɛ̃,z,b,FR3779,FR3470,FR1812,FR-participant5,FR-participant3,True,3,1,80,1,1,FR,0
30,french,GR_TRIP42218_0,ɪ,iː,ɡ,s,GR49,GR37,GR637,GR-participant6,GR-participant1,False,-1,-1,81,0,1,GR,3
30,french,ES_TRIP16713_1,ø:,æ:,m,v,ES327,ES331,ES78,ES-participant5,ES-participant4,True,3,1,82,1,1,ES,6
30,french,GR_TRIP62861_0,uː,ʊ,f,s,GR308,GR262,GR480,GR-participant4,GR-participant3,False,3,1,83,0,1,GR,3
30,french,BR_TRIP8853_0,ĩ,ẽ,s,t,BR159,BR142,BR265,BR-participant2,BR-participant4,False,3,1,84,0,1,BR,2
30,french,GR_TRIP20981_1,ʏ,ɪ,f,s,GR397,GR404,GR115,GR-participant3,GR-participant6,True,3,1,85,1,1,GR,3
30,french,ES_TRIP21180_1,i:,y:,m,v,ES80,ES138,ES8,ES-participant4,ES-participant2,True,2,1,86,1,1,ES,6
30,french,GR_TRIP58632_0,ʏ,yː,f,t,GR355,GR295,GR567,GR-participant4,GR-participant1,False,3,1,87,0,1,GR,3
30,french,BR_TRIP59049_0,ĩ,e,s,p,BR848,BR815,BR879,BR-participant1,BR-participant5,False,3,1,88,0,1,BR,2
30,french,BR_TRIP19605_1,ɛ,i,d,s,BR629,BR639,BR731,BR-participant3,BR-participant1,True,3,1,89,1,1,BR,2
30,french,FR_TRIP8043_0,i,e,z,f,FR780,FR868,FR56,FR-participant2,FR-participant6,False,3,1,90,0,1,FR,0
30,french,ES_TRIP36370_0,ɤ:,ø:,m,v,ES256,ES243,ES43,ES-participant1,ES-participant2,False,2,1,91,0,1,ES,6
30,french,GL_TRIP1548_0,a,aː,f,f,GLO121,GLO14,GLO116,S04F,S03M,False,-1,-1,92,0,1,GL,4
30,french,TU_TRIP10355_1,u,y,f,z,TU246,TU222,TU191,TU-participant1,TU-participant3,True,3,1,93,1,1,TU,5
30,french,TU_TRIP1688_0,y,œ,t,s,TU80,TU105,TU48,TU-participant4,TU-participant2,False,3,1,94,0,1,TU,5
30,french,ES_TRIP36551_1,ɤ:,æ:,m,v,ES280,ES247,ES55,ES-participant1,ES-participant2,True,3,1,95,1,1,ES,6
30,french,EN_TRIP7154_0,ʌ,ɑ,z,b,EN2217,EN1924,EN1511,EN-participant7,EN-participant3,False,3,1,96,0,1,EN,1
30,french,EN_TRIP22888_1,u,ʊ,z,f,EN688,EN651,EN2756,EN-participant2,EN-participant8,True,2,1,97,1,1,EN,1
30,french,FR_TRIP26299_1,ø,ɔ,z,b,FR2952,FR3238,FR1230,FR-participant7,FR-participant4,True,1,1,98,1,1,FR,0
30,french,GR_TRIP67979_1,ʊ,ʏ,z,t,GR710,GR717,GR238,GR-participant5,GR-participant2,True,2,1,99,1,1,GR,3
30,french,TU_TRIP6099_1,i,u,f,z,TU1,TU59,TU151,TU-participant2,TU-participant3,True,2,1,100,1,1,TU,5
30,french,EN_TRIP16958_0,eɪ,ɛ,z,b,EN2616,EN2802,EN741,EN-participant8,EN-participant2,False,3,1,101,0,1,EN,1
30,french,EN_TRIP15269_1,ʊ,ʌ,t,s,EN2689,EN2733,EN1681,EN-participant8,EN-participant1,True,3,1,102,1,1,EN,1
30,french,GL_TRIP1202_0,o,ɔ,g,g,GLO101,GLO41,GLO72,S05M,S01F,False,3,1,103,0,1,GL,4
30,french,ES_TRIP33672_1,y:,ø:,l,s,ES234,ES219,ES294,ES-participant1,ES-participant5,True,3,1,104,1,1,ES,6
30,french,ES_TRIP30669_0,y:,æ:,l,s,ES198,ES199,ES294,ES-participant3,ES-participant5,False,3,1,105,0,1,ES,6
30,french,EN_TRIP40453_1,ɪ,æ,z,f,EN1572,EN1695,EN2982,EN-participant1,EN-participant8,True,2,1,106,1,1,EN,1
30,french,BR_TRIP24180_0,ɐ̃,ẽ,t,t,BR915,BR872,BR785,BR-participant5,BR-participant1,False,3,1,107,0,1,BR,2
30,french,GL_TRIP224_0,e,i,f,f,GLO55,GLO64,GLO33,S03M,S04F,False,3,1,108,0,1,GL,4
30,french,BR_TRIP32099_1,ɐ̃,ĩ,l,s,BR946,BR876,BR294,BR-participant5,BR-participant4,True,2,1,109,1,1,BR,2
30,french,FR_TRIP50122_1,o,ɔ,z,b,FR526,FR37,FR1888,FR-participant6,FR-participant3,True,2,1,110,1,1,FR,0
30,french,GR_TRIP49784_0,ʏ,aː,f,t,GR116,GR105,GR511,GR-participant6,GR-participant3,False,3,1,111,0,1,GR,3
30,french,BR_TRIP22652_1,u,ũ,k,b,BR941,BR892,BR782,BR-participant5,BR-participant1,True,2,1,112,1,1,BR,2
30,french,FR_TRIP2187_0,ɔ̃,ɑ̃,f,f,FR924,FR994,FR3732,FR-participant2,FR-participant5,False,1,1,113,0,1,FR,0
30,french,BR_TRIP45334_0,u,o,k,s,BR349,BR221,BR910,BR-participant4,BR-participant5,False,2,1,114,0,1,BR,2
30,french,GL_TRIP2061_0,ɛ,e,p,p,GLO13,GLO103,GLO52,S01F,S05M,False,2,1,115,0,1,GL,4
30,french,BR_TRIP4128_0,ĩ,ũ,z,b,BR15,BR97,BR687,BR-participant2,BR-participant1,False,3,1,116,0,1,BR,2
30,french,TU_TRIP8058_1,ɯ,i,ʃ,t,TU23,TU46,TU86,TU-participant2,TU-participant4,True,3,1,117,1,1,TU,5
30,french,FR_TRIP66337_1,œ,ø,z,f,FR1602,FR1233,FR3367,FR-participant4,FR-participant7,True,-3,-1,118,1,1,FR,0
30,french,EN_TRIP39874_1,ɪ,ʊ,z,b,EN1569,EN1727,EN295,EN-participant1,EN-participant6,True,2,1,119,1,1,EN,1
30,french,BR_TRIP49628_1,ũ,õ,k,b,BR660,BR853,BR956,BR-participant1,BR-participant5,True,3,1,120,1,1,BR,2
30,french,ES_TRIP32818_0,a:,æ:,s,t,ES230,ES265,ES29,ES-participant1,ES-participant2,False,3,1,121,0,1,ES,6
30,french,FR_TRIP56866_1,ɛ,e,f,f,FR1206,FR1685,FR623,FR-participant4,FR-participant2,True,-3,-1,122,1,1,FR,0
30,french,TU_TRIP3116_0,ɯ,y,d,ʃ,TU189,TU158,TU57,TU-participant3,TU-participant2,False,-3,-1,123,0,1,TU,5
30,french,GR_TRIP22295_1,iː,ɪ,f,s,GR489,GR473,GR63,GR-participant3,GR-participant6,True,3,1,124,1,1,GR,3
30,french,GR_TRIP69988_1,aː,yː,f,t,GR739,GR678,GR419,GR-participant5,GR-participant3,True,3,1,125,1,1,GR,3
30,french,FR_TRIP27586_0,y,i,z,f,FR3073,FR3185,FR2356,FR-participant7,FR-participant1,False,3,1,126,0,1,FR,0
30,french,BR_TRIP51876_0,ẽ,õ,t,t,BR771,BR699,BR872,BR-participant1,BR-participant5,False,3,1,127,0,1,BR,2
30,french,EN_TRIP22161_1,æ,ʌ,z,b,EN532,EN456,EN2307,EN-participant2,EN-participant5,True,3,1,128,1,1,EN,1
30,french,FR_TRIP66154_0,ɛ̃,ɑ̃,z,f,FR1483,FR1523,FR3098,FR-participant4,FR-participant7,False,-3,-1,129,0,1,FR,0
30,french,BR_TRIP41090_0,ɐ̃,ĩ,z,b,BR232,BR411,BR137,BR-participant4,BR-participant2,False,3,1,130,0,1,BR,2
30,french,EN_TRIP37337_1,ɪ,i,f,s,EN1763,EN1899,EN2630,EN-participant1,EN-participant8,True,-3,-1,131,1,1,EN,1
30,french,BR_TRIP21737_1,ũ,ẽ,s,t,BR599,BR545,BR706,BR-participant3,BR-participant1,True,2,1,132,1,1,BR,2
30,french,BR_TRIP44431_0,i,e,f,s,BR327,BR323,BR1054,BR-participant4,BR-participant5,False,3,1,133,0,1,BR,2
30,french,BR_TRIP27873_1,a,ɐ̃,k,s,BR856,BR914,BR359,BR-participant5,BR-participant4,True,3,1,134,1,1,BR,2
30,french,BR_TRIP17061_1,ĩ,õ,l,g,BR556,BR587,BR689,BR-participant3,BR-participant1,True,3,1,135,1,1,BR,2
30,french,GR_TRIP30269_0,uː,yː,ts,k,GR640,GR531,GR77,GR-participant1,GR-participant6,False,3,1,136,0,1,GR,3
30,french,ES_TRIP22629_0,ɤ:,a:,s,t,ES85,ES89,ES286,ES-participant4,ES-participant5,False,3,1,137,0,1,ES,6
30,french,BR_TRIP31993_1,õ,ɐ̃,l,s,BR888,BR1047,BR666,BR-participant5,BR-participant1,True,3,1,138,1,1,BR,2
30,french,FR_TRIP19279_0,ɔ,œ,z,b,FR2216,FR2136,FR37,FR-participant3,FR-participant6,False,3,1,139,0,1,FR,0
30,french,TU_TRIP5803_1,œ,ɯ,p,t,TU194,TU175,TU36,TU-participant3,TU-participant2,True,-1,-1,140,1,1,TU,5
30,french,GR_TRIP77518_0,ʏ,aː,f,s,GR693,GR657,GR212,GR-participant5,GR-participant2,False,3,1,141,0,1,GR,3
30,french,FR_TRIP56991_1,ɔ,u,f,f,FR1456,FR1387,FR2004,FR-participant4,FR-participant3,True,3,1,142,1,1,FR,0
30,french,FR_TRIP82056_0,o,œ,z,b,FR3528,FR3951,FR3256,FR-participant5,FR-participant7,False,3,1,143,0,1,FR,0
30,french,BR_TRIP35977_1,ɛ,e,t,ʃ,BR213,BR286,BR76,BR-participant4,BR-participant2,True,-1,-1,144,1,1,BR,2
30,french,EN_TRIP27461_0,ɑ,æ,z,f,EN775,EN983,EN2723,EN-participant4,EN-participant8,False,2,1,145,0,1,EN,1
30,french,ES_TRIP21241_1,i:,æ:,m,v,ES113,ES82,ES44,ES-participant4,ES-participant2,True,3,1,146,1,1,ES,6
30,french,TU_TRIP3579_0,i,y,f,z,TU151,TU180,TU219,TU-participant3,TU-participant1,False,-1,-1,147,0,1,TU,5
30,french,ES_TRIP12315_1,ɤ:,y:,l,s,ES292,ES294,ES160,ES-participant5,ES-participant3,True,3,1,148,1,1,ES,6
30,french,BR_TRIP54134_0,ɐ̃,ũ,m,d,BR679,BR659,BR620,BR-participant1,BR-participant3,False,1,1,149,0,1,BR,2
30,french,GR_TRIP29614_1,ʏ,iː,f,t,GR586,GR627,GR327,GR-participant1,GR-participant4,True,3,1,150,1,1,GR,3
30,french,GR_TRIP78810_0,yː,øː,l,t,GR687,GR756,GR528,GR-participant5,GR-participant1,False,3,1,151,0,1,GR,3
30,french,BR_TRIP36377_1,õ,ɔ,d,g,BR268,BR379,BR588,BR-participant4,BR-participant3,True,3,1,152,1,1,BR,2
30,french,EN_TRIP7222_0,ɑ,u,z,f,EN1927,EN2052,EN1207,EN-participant7,EN-participant3,False,1,1,153,0,1,EN,1
30,french,TU_TRIP3503_1,u,ɯ,f,z,TU191,TU172,TU246,TU-participant3,TU-participant1,True,3,1,154,1,1,TU,5
30,french,GL_TRIP2498_0,ɛ,i,f,f,GLO115,GLO53,GLO123,S07F,S03M,False,3,1,155,0,1,GL,4
30,french,FR_TRIP12487_1,e,ɛ̃,f,f,FR1930,FR1978,FR564,FR-participant3,FR-participant6,True,3,1,156,1,1,FR,0
30,french,GR_TRIP61485_0,ʊ,uː,f,s,GR262,GR308,GR542,GR-participant4,GR-participant1,False,-3,-1,157,0,1,GR,3
30,french,EN_TRIP8612_1,ɑ,u,f,s,EN1939,EN2244,EN856,EN-participant7,EN-participant4,True,3,1,158,1,1,EN,1
30,french,TU_TRIP496_0,i,u,f,z,TU76,TU90,TU232,TU-participant4,TU-participant1,False,3,1,159,0,1,TU,5
30,french,BR_TRIP56818_1,ɔ,o,z,f,BR711,BR805,BR997,BR-participant1,BR-participant5,True,3,1,160,1,1,BR,2
30,french,ES_TRIP6341_0,æ:,ø:,s,t,ES64,ES60,ES193,ES-participant2,ES-participant3,False,3,1,161,0,1,ES,6
30,french,TU_TRIP6730_0,i,ɯ,t,s,TU45,TU53,TU165,TU-participant2,TU-participant3,False,2,1,162,0,1,TU,5
30,french,GL_TRIP1340_1,i,ɛ,g,g,GLO9,GLO152,GLO69,S04F,S03M,True,3,1,163,1,1,GL,4
30,french,BR_TRIP18437_1,ɐ̃,a,k,s,BR615,BR624,BR784,BR-participant3,BR-participant1,True,-1,-1,164,1,1,BR,2
30,french,EN_TRIP40484_0,ʌ,æ,z,f,EN1602,EN1695,EN367,EN-participant1,EN-participant6,False,3,1,165,0,1,EN,1
30,french,GR_TRIP32421_1,ɪ,ʏ,ɡ,s,GR637,GR607,GR49,GR-participant1,GR-participant6,True,3,1,166,1,1,GR,3
30,french,BR_TRIP10222_0,e,ĩ,s,k,BR79,BR154,BR321,BR-participant2,BR-participant4,False,3,1,167,0,1,BR,2
30,french,BR_TRIP7706_1,ẽ,ɐ̃,l,s,BR143,BR138,BR839,BR-participant2,BR-participant1,True,3,1,168,1,1,BR,2
30,french,TU_TRIP1730_0,y,i,t,s,TU80,TU77,TU48,TU-participant4,TU-participant2,False,2,1,169,0,1,TU,5
30,french,FR_TRIP26463_1,ɑ̃,ɔ̃,z,b,FR2993,FR3325,FR1520,FR-participant7,FR-participant4,True,-3,-1,170,1,1,FR,0
30,french,FR_TRIP65186_0,e,ɛ̃,z,b,FR1623,FR1480,FR865,FR-participant4,FR-participant2,False,3,1,171,0,1,FR,0
30,french,EN_TRIP22767_1,ɑ,æ,z,f,EN552,EN535,EN2414,EN-participant2,EN-participant5,True,-3,-1,172,1,1,EN,1
30,french,GR_TRIP796_0,ʏ,aː,b,s,GR241,GR204,GR325,GR-participant2,GR-participant4,False,3,1,173,0,1,GR,3
30,french,GR_TRIP34197_1,iː,ɪ,ɡ,s,GR629,GR559,GR674,GR-participant1,GR-participant5,True,3,1,174,1,1,GR,3
30,french,ES_TRIP10846_0,y:,æ:,s,t,ES312,ES313,ES96,ES-participant5,ES-participant4,False,3,1,175,0,1,ES,6
30,french,ES_TRIP37397_0,æ:,a:,m,v,ES259,ES248,ES58,ES-participant1,ES-participant2,False,3,1,176,0,1,ES,6
30,french,BR_TRIP8447_1,õ,ũ,s,t,BR91,BR28,BR428,BR-participant2,BR-participant4,True,-3,-1,177,1,1,BR,2
30,french,FR_TRIP81895_0,ɔ,o,z,b,FR3433,FR3528,FR4535,FR-participant5,FR-participant8,False,3,1,178,0,1,FR,0
30,french,BR_TRIP66378_1,e,ɛ,d,s,BR734,BR748,BR39,BR-participant1,BR-participant2,True,2,1,179,1,1,BR,2
31,french,BR_TRIP4332_0,ũ,ẽ,z,b,BR174,BR144,BR663,BR-participant2,BR-participant1,False,3,1,0,0,1,BR,2
31,french,TU_TRIP8912_1,œ,y,d,ʃ,TU63,TU8,TU103,TU-participant2,TU-participant4,True,3,1,1,1,1,TU,5
31,french,EN_TRIP28809_1,ʊ,u,f,s,EN1034,EN837,EN2269,EN-participant4,EN-participant7,True,-3,-1,2,1,1,EN,1
31,french,GR_TRIP48292_0,uː,ʊ,f,t,GR51,GR92,GR576,GR-participant6,GR-participant1,False,2,1,3,0,1,GR,3
31,french,FR_TRIP76057_0,œ,o,f,f,FR3566,FR3409,FR4245,FR-participant5,FR-participant8,False,3,1,4,0,1,FR,0
31,french,ES_TRIP13190_1,y:,æ:,l,s,ES294,ES307,ES234,ES-participant5,ES-participant1,True,3,1,5,1,1,ES,6
31,french,BR_TRIP61094_0,ĩ,e,s,k,BR649,BR753,BR1031,BR-participant1,BR-participant5,False,3,1,6,0,1,BR,2
31,french,EN_TRIP7218_1,ɑ,æ,z,f,EN1927,EN2017,EN1207,EN-participant7,EN-participant3,True,3,1,7,1,1,EN,1
